2026-04-15T14:06:28.868499,BTC-USD,Short,28,74295.2,74300.0,-0.0903,-6.5e-05,-0.001809,46.57,t/o,0.8175
2026-04-15T14:06:37.769829,ETH-USD,Short,29,2353.98,2354.32,-0.2092,-0.000144,-0.004189,53.93,t/o,0.8385
2026-04-15T14:07:20.855423,SOL-USD,Long,32,84.95,84.9,-0.9405,-0.000589,-0.018835,55.33,t/o,0.9281
2026-04-15T14:07:50.415375,BTC-USD,Short,26,74299.9,74241.5,1.0202,0.000786,0.020436,49.2,t/o,0.7509
2026-04-15T14:08:04.310805,ETH-USD,Short,29,2351.66,2349.8,1.1451,0.000791,0.022937,46.98,t/o,0.835
2026-04-15T14:08:42.978746,SOL-USD,Short,32,84.84,84.89,-0.9406,-0.000589,-0.018859,58.02,t/o,0.9281
2026-04-15T14:10:12.749817,SOL-USD,Short,32,84.8,84.82,-0.3769,-0.000236,-0.007547,49.16,t/o,0.9281
2026-04-15T14:10:15.941291,ETH-USD,Short,29,2349.12,2349.08,0.0247,1.7e-05,0.000494,48.26,t/o,0.8344
2026-04-15T14:11:24.439878,ETH-USD,Short,29,2349.86,2350.03,-0.1047,-7.2e-05,-0.002098,56.56,t/o,0.8342
2026-04-15T14:12:45.372334,SOL-USD,Short,32,84.849,84.86,-0.2071,-0.00013,-0.004149,50.77,t/o,0.9281
2026-04-15T14:13:46.719873,SOL-USD,Long,32,84.88,84.89,0.1881,0.000118,0.00377,48.64,t/o,0.9281
2026-04-15T14:14:48.971106,SOL-USD,Long,32,84.91,84.89,-0.3762,-0.000236,-0.007537,48.91,t/o,0.9281
2026-04-15T14:15:51.650544,BTC-USD,Short,27,74297.1,74324.7,-0.5004,-0.000371,-0.01003,49.63,t/o,0.7822
2026-04-15T14:15:53.963866,SOL-USD,Long,32,84.91,84.98,1.3162,0.000824,0.026381,45.07,t/o,0.9281
2026-04-15T14:16:42.479991,SOL-USD,Long,32,84.98,84.985,0.094,5.9e-05,0.001883,48.52,t/o,0.9281
2026-04-15T14:17:34.838247,SOL-USD,Long,32,84.985,84.99,0.094,5.9e-05,0.001883,52.36,t/o,0.9281
2026-04-15T14:18:25.195343,SOL-USD,Long,32,84.99,84.89,-1.8805,-0.001177,-0.037651,50.36,t/o,0.9281
2026-04-15T14:18:31.284047,ETH-USD,Short,28,2354.0,2353.91,0.0535,3.8e-05,0.001071,45.99,t/o,0.828
2026-04-15T14:19:12.122282,SOL-USD,Short,32,84.89,84.94,-0.9396,-0.000589,-0.018848,46.93,t/o,0.9281
2026-04-15T14:19:24.779352,ETH-USD,Short,28,2353.91,2353.26,0.3854,0.000276,0.007732,53.5,t/o,0.8273
2026-04-15T14:19:31.471803,BTC-USD,Short,26,74309.9,74319.2,-0.1622,-0.000125,-0.003254,46.15,t/o,0.7574
2026-04-15T14:20:21.038372,BTC-USD,Short,28,74319.2,74305.31,0.2607,0.000187,0.005233,46.13,t/o,0.807
2026-04-15T14:20:37.824657,ETH-USD,Short,28,2352.03,2350.6,0.8481,0.000608,0.017024,52.71,t/o,0.8263
2026-04-15T14:20:40.805648,SOL-USD,Short,32,84.95,84.89,1.1259,0.000706,0.022602,62.03,t/o,0.9281
2026-04-15T14:21:08.246639,BTC-USD,Short,32,74298.03,74272.1,0.5565,0.000349,0.011168,45.86,t/o,0.9205
2026-04-15T14:21:24.246289,ETH-USD,Short,28,2350.6,2349.88,0.4277,0.000306,0.008577,46.42,t/o,0.8255
2026-04-15T14:21:32.920873,SOL-USD,Short,32,84.89,84.89,0.0,0.0,0.0,52.12,t/o,0.9281
2026-04-15T14:22:01.732653,BTC-USD,Short,31,74275.3,74309.1,-0.7047,-0.000455,-0.014107,53.48,t/o,0.9046
